src,ref,hyp
锡克教徒把自己的宗教称为 Gurmat，在旁遮普语中是“古鲁（导师）之路”的意思。古鲁是所有印度宗教的基本组成部分，但在锡克教中地位特别高，成为了锡克教信仰的核心。,"Sikhs call their religion Gurmat, which is Punjabi for ""way of the guru"". The guru is a fundamental aspect of all Indian religions but in Sikhism has taken on an importance that forms the core of Sikh beliefs.","Sikhs refer to their religion as Gurmat, which means ""the way of the Guru"" in Punjabi. The Guru is a fundamental component of all Indian religions, but holds a particularly high status in Sikhism, becoming the core of Sikh faith."
该宗教于 15 世纪由古鲁·纳纳克 (1469-1539) 创立。随后又有九位古鲁。,The religion was founded in the 15th century by Guru Nanak (1469–1539). There followed in succession a further nine gurus.,"This religion was founded by Guru Nanak (1469-1539) in the 15th century, and subsequently, there were nine more Gurus."
然而，在 1956 年 6 月，当波兰工人抗议食品短缺和减薪的骚乱演变成对共产主义制度本身的抗议时，赫鲁晓夫的承诺面临着考验。,"However, in June 1956, Krushchev's promises were put to the test when riots in Poland, where workers were protesting against food shortages and wage cuts, turned into a general protest against Communism.","However, in June 1956, when Polish workers' protests against food shortages and pay cuts escalated into riots protesting the communist system itself, Khrushchev's promises were put to the test."
尽管在最后，赫鲁晓夫派出坦克恢复了秩序，但他还是对一些经济要求做出了让步，并同意任命受民众欢迎的瓦迪斯瓦夫·哥穆尔卡 (Wladyslaw Gomulka) 为新总理。,"Although in the end, Krushchev sent in tanks to restore order, he did give way to some economic demands and agreed to appoint the popular Wladyslaw Gomulka as the new prime minister.","Although Khrushchev sent in tanks to restore order in the end, he still made concessions on some economic demands and agreed to appoint the popular Wladyslaw Gomulka as the new Prime Minister."
印度河流域文明是青铜时代的文明，位于印度西北部次大陆，覆盖的区域包括了现代巴基斯坦的大部分地区，以及印度西北部和阿富汗东北部的一些地区。,The Indus Valley Civilization was a Bronze Age civilisation in the northwest Indian subcontinent encompassing most of modern-day Pakistan and some regions in northwest India and northeast Afghanistan.,"The Indus River civilization was a Bronze Age civilization located in northwestern India, covering an area that included most of modern Pakistan, as well as some regions in northwestern India and northeastern Afghanistan."
印度河盆地的文明发展繁荣，该文明因此得名。,The civilisation flourished in the basins of the Indus River wherefore it derives its name.,"The civilization in the Indus River basin flourished, and it was named after this region."
尽管一些学者推测，鉴于这一文明也存在于如今已然干涸的萨拉斯瓦蒂河流域，将该文明称为“印度河-萨拉斯瓦蒂河文明”才算恰如其分，不过一些人称其为“哈拉帕文明”——得名于20世纪20年代在该区域发掘的第一个遗址“哈拉帕”。,"Although some scholars speculate that since the civilisation also existed in the basins of the now dried up Sarasvati River, it should be aptly called the Indus-Sarasvati Civilization, while some call it the Harappan Civilization after Harappa, the first of its sites to be excavated in the 1920s.","Although some scholars speculate that calling this civilization the ""Indus-Saraswati River Civilization"" is more appropriate given its existence in the now-arid Saraswati River basin, others refer to it as the ""Harappa Civilization,"" named after the first site discovered in the region in the 1920s, Harappa."
罗马帝国的军国主义性质促进了医学的进步和发展。,The militaristic nature of the Roman empire aided in the development of medical advances.,The militaristic nature of the Roman Empire fostered the advancement and development of medicine.
奥古斯都皇帝开始招募医生，甚至组建了第一支罗马医疗队，用于战后医疗。,Doctors began to be recruited by Emperor Augustus and even formed the first Roman Medical Corps for use in the aftermath of battles.,Augustus the Emperor began recruiting doctors and even established the first Roman medical team for post-war medical care.
外科医生对各种镇静剂都有了解，包括从罂粟种子中提取的吗啡和从莨菪种子中提取的东莨菪碱。,Surgeons had knowledge of various sedatives including morphine from extracts of poppy seeds and scopolamine from herbane seeds.,"Surgeons are familiar with various anesthetics, including morphine extracted from poppy seeds and scopolamine derived from henbane seeds."
除了用止血带和动脉钳来阻止血液流动外，他们已能熟练通过截肢来挽救坏疽患者。,They became proficient at amputation to save patients from gangrene as well as tourniquets and arterial clamps to stem blood flow.,"Besides using tourniquets and动脉 clamps to stop blood flow, they have become skilled at saving gangrene patients through amputation."
