src,ref,hyp
信徒尋求對神聖現實/神靈嘅直接體驗、直覺或者洞察力。,"The believer seeks a direct experience, intuition, or insight into divine reality/the deity or dieties.","Followers seek direct experience, intuition, or insight into the sacred reality/supernatural."
追隨者追求某啲生活方式或實踐，目的係培養呢啲體驗。,"Followers pursue certain ways of living, or practices that are intended to nurture those experiences.",Followers pursue certain lifestyles or practices to cultivate these experiences.
神秘主義可以同其他形式嘅宗教信仰、崇拜區分開嚟，皆因佢強調對獨特意識狀態嘅直接個人體驗，特別係啲有住平和、有洞察力、幸福感、甚至係擁有欣喜若狂特質嘅人。,"Mysticism can be distinguished from other forms of religious belief and worship by its emphasis on the direct personal experience of a unique state of consciousness, particularly those of a peaceful, insightful, blissful, or even ecstatic character.","Mysticism can be distinguished from other forms of religious belief and worship because it emphasizes direct personal experience of a unique state of consciousness, especially in those who possess a peaceful, insightful, happy, or even ecstatic disposition."
錫克教係嚟自印度次大陸嘅一種宗教。15世紀起源於旁遮普地區，從印度教傳統中嘅教派分裂而嚟。,Sikhism is a religion from the Indian sub-continent. It originated in the Punjab region during the 15th century from a sectarian split within the Hindu tradition.,"Sikhism is a religion that originated from the Indian subcontinent, arising from a schism within Indian religious traditions in the Punjab region during the 15th century."
雖然錫克教徒承認錫克教有印度教根源同傳統，但係認為佢哋嘅信仰係一種獨立於印度教嘅宗教。,Sikhs consider their faith to be a separate religion from Hinduism though they acknowledge its Hindu roots and traditions.,"Although Sikhs acknowledge the Sikh religion's Indian religious roots and traditions, they believe their faith is a religion independent of Hinduism."
錫克教徒將佢哋嘅宗教叫做 Gurmat，即係旁遮普語裡面「古魯之路」嘅意思。 古魯係所有印度宗教嘅一個基本層面，但喺錫克教裡面，佢嘅重要性已構成咗錫克教信仰嘅核心。,"Sikhs call their religion Gurmat, which is Punjabi for ""way of the guru"". The guru is a fundamental aspect of all Indian religions but in Sikhism has taken on an importance that forms the core of Sikh beliefs.","Sikhs refer to their religion as Gurmat, which means ""the Guru's path"" in Punjabi. The Guru is a fundamental aspect of all Indian religions, but within Sikhism, its importance has become the core of Sikh faith."
呢個宗教由古鲁那納克（1469 至 1539）喺 15 世紀創立。跟住仲有九位古魯繼承。,The religion was founded in the 15th century by Guru Nanak (1469–1539). There followed in succession a further nine gurus.,"This religion was founded by Guru Nanak (1469 to 1539) in the 15th century, and then nine other Gurus succeeded him."
不過，1956 年 6 月，波蘭工人抗議糧食短缺同減薪嘅騷亂，已經演變成對共產主義嘅普遍抗議，而赫魯曉夫嘅承諾亦受到咗考驗。,"However, in June 1956, Krushchev's promises were put to the test when riots in Poland, where workers were protesting against food shortages and wage cuts, turned into a general protest against Communism.","However, in June 1956, the Polish workers' riots protesting food shortages and wage cuts had evolved into a widespread protest against communism, and Khrushchev's promises were also put to the test."
雖然最終赫魯曉夫仲有派出坦克嚟恢復秩序，但係佢對一啲經濟方面嘅要求已經作出讓步，同時同意任命受歡迎嘅瓦迪斯瓦夫・哥穆爾卡做新任總理。,"Although in the end, Krushchev sent in tanks to restore order, he did give way to some economic demands and agreed to appoint the popular Wladyslaw Gomulka as the new prime minister.","Although Khrushchev eventually sent tanks to restore order, he had made concessions on some economic demands and agreed to appoint the popular Władysław Gomułka as the new Prime Minister."
印度河谷文明係位於印度次大陸西北部嘅一個青銅器時代文明，包含現代巴基斯坦嘅大部分地區，以及印度西北部同阿富汗東北部嘅部份地區。,The Indus Valley Civilization was a Bronze Age civilisation in the northwest Indian subcontinent encompassing most of modern-day Pakistan and some regions in northwest India and northeast Afghanistan.,"The Indus Valley civilization was a Bronze Age civilization located in the northwestern part of the Indian subcontinent, encompassing most of modern-day Pakistan, as well as parts of northwestern India and northeastern Afghanistan."
呢個名字嘅由來，係因為呢個文明喺印度河流域蓬勃發展起嚟。,The civilisation flourished in the basins of the Indus River wherefore it derives its name.,The origin of this name is because this civilization flourished in the Indus River Valley.
雖然有啲學者推測，既然呢個文明都存在喺而家乾涸咗嘅薩拉斯瓦蒂河流域，但係應該貼切咁將佢稱為印度河薩拉斯瓦蒂文明，而有啲學者以哈拉帕之名，稱佢之為哈拉帕文明 — 哈拉帕係 1920 年代發掘嘅第一個哈拉帕文明遺址。,"Although some scholars speculate that since the civilisation also existed in the basins of the now dried up Sarasvati River, it should be aptly called the Indus-Sarasvati Civilization, while some call it the Harappan Civilization after Harappa, the first of its sites to be excavated in the 1920s.","Although some scholars speculate that since this civilization exists in the currently arid Saraswati River basin, it should more appropriately be called the Indus Saraswati Civilization, while others refer to it as the Harappa Civilization named after the first Harappa Civilization site discovered in the 1920s."
羅馬帝國嘅軍國主義性質，有助醫學進步嘅發展。,The militaristic nature of the Roman empire aided in the development of medical advances.,The militaristic nature of the Roman Empire helped advance the development of medicine.
奧古斯都大帝開始招募醫生，甚至組建咗第一支羅馬醫療隊，喺打仗結束之後使用。,Doctors began to be recruited by Emperor Augustus and even formed the first Roman Medical Corps for use in the aftermath of battles.,Augustus the Great began recruiting doctors and even formed the first Roman medical team to be used after the war ended.
外科醫生瞭解各種鎮靜劑，包括罌粟籽提取物中嘅嗎啡，同埋天仙子種子中嘅東莨菪鹼。,Surgeons had knowledge of various sedatives including morphine from extracts of poppy seeds and scopolamine from herbane seeds.,"The surgeon is familiar with various tranquilizers, including morphine from poppy seed extracts and scopolamine from henbane seeds."
佢哋精通截肢，挽救壞疽病人，而且用止血帶同埋動脈止血鉗嚟阻止血液流動。,They became proficient at amputation to save patients from gangrene as well as tourniquets and arterial clamps to stem blood flow.,"They are experts in amputation, saving patients with gangrene, and using tourniquets and artery clamps to stop blood flow."
